#CODIGO,DATA_INICIO,DATA_FIM,FINALIDADE,ATIVIDADE,MODALIDADE,PRODUTO,VARIEDADE,CESTA,ZONEAMENTO,UNIDADE_MEDIDA,UNIDADE_MEDIDA_PREVISAO,CONSORCIO,CEDULA_MAE,CD_TIPO_CULTURA
"12010560394011","01/01/2015",,"Custeio","Agrícola","LAVOURA","ALGODÃO","CAROÇO DE ALGODÃO HERBÁCEO","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12010560394021","01/01/2015",,"Custeio","Agrícola","LAVOURA","ALGODÃO","CAROÇO DE ALGODÃO HERBÁCEO","Safrinha (2ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12010560394022","01/07/2015",,"Custeio","Agrícola","LAVOURA","ALGODÃO","CAROÇO DE ALGODÃO HERBÁCEO","Safrinha (2ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12013600398452","01/01/2015","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","ANGELICA","Irrigadas","Não zoneado","Hectare","Quantidade","Valor inválido",0,1
"12013600399052","01/01/2015","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","GIRASSOL ORNAMENTAL","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12013900403052","01/01/2015",,"Custeio","Agrícola","LAVOURA","GUARIROBA","PALMITO","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,2
"12013600404052","01/01/2015","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","HELICONIA","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12013600413052","01/07/2016","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","GÉRBERA","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12013800414002","23/02/2022",,"Custeio","Agrícola","LAVOURA","GRAMA","FENO","Ano Civil / Ano de Exploração","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12013800414003","21/03/2022",,"Custeio","Agrícola","LAVOURA","GRAMA","FENO","Ano Civil / Ano de Exploração",,"Hectare","Tonelada","Não consorciado",0,3
"12011000414052","01/07/2015","30/06/2023","Custeio","Agrícola","LAVOURA","AVEIA","FENO","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12011000414032","01/07/2015",,"Custeio","Agrícola","LAVOURA","AVEIA","FENO","Safra de Inverno (3ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12011000414033","16/10/2017",,"Custeio","Agrícola","LAVOURA","AVEIA","FENO","Safra de Inverno (3ª Safra)",,"Hectare","Tonelada","Não consorciado",0,3
"12011000414053","03/02/2021","30/06/2023","Custeio","Agrícola","LAVOURA","AVEIA","FENO","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,3
"12013600420452","01/07/2016","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","TULIPA (CORTE)","Irrigadas","Não zoneado","Hectare","Quantidade","Valor inválido",0,1
"12013600421452","01/07/2016","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","TULIPA (VASO)","Irrigadas","Não zoneado","Hectare","Quantidade","Valor inválido",0,1
"12013600425433","17/05/2017",,"Custeio","Agrícola","LAVOURA","FLORES","CAMOMILA","Safra de Inverno (3ª Safra)",,"Hectare","Quantidade","Valor inválido",0,1
"12013600425052","04/04/2019","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","CAMOMILA","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12013600425032","08/04/2019",,"Custeio","Agrícola","LAVOURA","FLORES","CAMOMILA","Safra de Inverno (3ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,1
"12016940432042","11/07/2017",,"Custeio","Agrícola","LAVOURA","TOMATE","CEREJA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12016940432043","11/07/2017",,"Custeio","Agrícola","LAVOURA","TOMATE","CEREJA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,4
"12016940432053","29/08/2018",,"Custeio","Agrícola","LAVOURA","TOMATE","CEREJA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,4
"12016940432052","25/01/2019",,"Custeio","Agrícola","LAVOURA","TOMATE","CEREJA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12014660448002","21/10/2020",,"Custeio","Agrícola","LAVOURA","MADEIRA","IPÊ","Ano Civil / Ano de Exploração","Não zoneado","Hectare","Quantidade","Não consorciado",0,
"12014660448003","22/10/2020",,"Custeio","Agrícola","LAVOURA","MADEIRA","IPÊ","Ano Civil / Ano de Exploração",,"Hectare","Quantidade","Não consorciado",0,
"12013600449042","06/04/2018",,"Custeio","Agrícola","LAVOURA","FLORES","LAVANDA","Fruticultura / Olericultura","Não zoneado","Hectare","Unidade","Não consorciado",0,1
"12013600449043","06/04/2018",,"Custeio","Agrícola","LAVOURA","FLORES","LAVANDA","Fruticultura / Olericultura",,"Hectare","Unidade","Não consorciado",0,1
"12013500451003","13/06/2018","30/09/2019","Custeio","Agrícola","LAVOURA","EUCALIPTO","TRATOS CULTURAIS","Ano Civil / Ano de Exploração",,"Hectare","Metro Cúbico","Não consorciado",0,2
"12010120451003","13/06/2018","30/09/2019","Custeio","Agrícola","LAVOURA","ACÁCIA NEGRA","TRATOS CULTURAIS","Ano Civil / Ano de Exploração",,"Hectare","Metro Cúbico","Não consorciado",0,2
"12017100453031","14/02/2019",,"Custeio","Agrícola","LAVOURA","TRIGO","Duplo Propósito","Safra de Inverno (3ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12013600461052","02/10/2018","09/09/2020","Custeio","Agrícola","LAVOURA","FLORES","VIOLETAS","Irrigadas","Não zoneado","Metro Quadrado","Unidade","Não consorciado",0,1
"12013600462052","03/05/2019","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","Antúrio","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,1
"12013600463052","03/05/2019","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","Boca-de-leão","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,1
"12016040464052","06/05/2019",,"Custeio","Agrícola","LAVOURA","PLANTAS ORNAMENTAIS","ORNAMENTAIS, AROMÁTICAS, ESSENCIAS FLORESTAIS","Irrigadas","Não zoneado","Hectare","Mil Mudas","Não consorciado",0,1
"12016040464042","02/08/2019",,"Custeio","Agrícola","LAVOURA","PLANTAS ORNAMENTAIS","ORNAMENTAIS, AROMÁTICAS, ESSENCIAS FLORESTAIS","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,1
"12016040464043","02/08/2019",,"Custeio","Agrícola","LAVOURA","PLANTAS ORNAMENTAIS","ORNAMENTAIS, AROMÁTICAS, ESSENCIAS FLORESTAIS","Fruticultura / Olericultura",,"Hectare","Quantidade","Não consorciado",0,1
"12017280470011","28/03/2019","19/07/2022","Custeio","Agrícola","LAVOURA","UVA","INDUSTRIAL - Clima Subtropical FRIO","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280470051","16/09/2020",,"Custeio","Agrícola","LAVOURA","UVA","INDUSTRIAL - Clima Subtropical FRIO","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280470041","11/07/2022",,"Custeio","Agrícola","LAVOURA","UVA","INDUSTRIAL - Clima Subtropical FRIO","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280471011","28/03/2019","19/07/2022","Custeio","Agrícola","LAVOURA","UVA","INDUSTRIAL - Clima Subtropical AMENO","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280471041","11/07/2022",,"Custeio","Agrícola","LAVOURA","UVA","INDUSTRIAL - Clima Subtropical AMENO","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280472011","28/03/2019","19/07/2022","Custeio","Agrícola","LAVOURA","UVA","DE MESA - Clima Subtropical FRIO","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280472051","16/09/2020",,"Custeio","Agrícola","LAVOURA","UVA","DE MESA - Clima Subtropical FRIO","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280472041","11/07/2022",,"Custeio","Agrícola","LAVOURA","UVA","DE MESA - Clima Subtropical FRIO","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280473011","28/03/2019","19/07/2022","Custeio","Agrícola","LAVOURA","UVA","DE MESA - Clima Subtropical AMENO","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280473041","11/07/2022",,"Custeio","Agrícola","LAVOURA","UVA","DE MESA - Clima Subtropical AMENO","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280474011","20/05/2019",,"Custeio","Agrícola","LAVOURA","UVA","INDUSTRIAL - Clima Tropical","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12017280475011","20/05/2019",,"Custeio","Agrícola","LAVOURA","UVA","DE MESA - Clima Tropical","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015000480051","17/12/2020",,"Custeio","Agrícola","LAVOURA","MELANCIA","Clima Quente","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015000480041","17/12/2020",,"Custeio","Agrícola","LAVOURA","MELANCIA","Clima Quente","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015000485041","17/12/2020",,"Custeio","Agrícola","LAVOURA","MELANCIA","Clima Ameno","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015000485051","17/12/2020",,"Custeio","Agrícola","LAVOURA","MELANCIA","Clima Ameno","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,4
"12011160500041","18/12/2019",,"Custeio","Agrícola","LAVOURA","BANANA","Prata","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011160500051","18/12/2019","30/06/2023","Custeio","Agrícola","LAVOURA","BANANA","Prata","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011160500841","08/11/2022",,"Custeio","Agrícola","LAVOURA","BANANA","Prata","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Consorciado",0,2
"12011160501041","18/12/2019",,"Custeio","Agrícola","LAVOURA","BANANA","Maçã","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011160501051","18/12/2019","30/06/2023","Custeio","Agrícola","LAVOURA","BANANA","Maçã","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011160502041","18/12/2019",,"Custeio","Agrícola","LAVOURA","BANANA","Cavendish (Nanica)","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011160502051","18/12/2019","30/06/2023","Custeio","Agrícola","LAVOURA","BANANA","Cavendish (Nanica)","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011160502042","22/05/2020",,"Custeio","Agrícola","LAVOURA","BANANA","Cavendish (Nanica)","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011160502052","22/05/2020","30/06/2023","Custeio","Agrícola","LAVOURA","BANANA","Cavendish (Nanica)","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011420505041","19/12/2019",,"Custeio","Agrícola","LAVOURA","CACAU","SAF","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12011420505051","19/12/2019","30/06/2023","Custeio","Agrícola","LAVOURA","CACAU","SAF","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014620520041","24/09/2021",,"Custeio","Agrícola","LAVOURA","MAÇÃ","Região de Alta Disponibilidade de Frio","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014620520051","24/09/2021",,"Custeio","Agrícola","LAVOURA","MAÇÃ","Região de Alta Disponibilidade de Frio","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014620521041","24/09/2021",,"Custeio","Agrícola","LAVOURA","MAÇÃ","Região de Média Disponibilidade de Frio","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014620521051","24/09/2021",,"Custeio","Agrícola","LAVOURA","MAÇÃ","Região de Média Disponibilidade de Frio","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014620522041","24/09/2021",,"Custeio","Agrícola","LAVOURA","MAÇÃ","Região de Baixa Disponibilidade de Frio","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014620522051","24/09/2021",,"Custeio","Agrícola","LAVOURA","MAÇÃ","Região de Baixa Disponibilidade de Frio","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12013600666042","13/01/2020",,"Custeio","Agrícola","LAVOURA","FLORES","LÍRIO DA PAZ","Fruticultura / Olericultura","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12011234777042","07/07/2020",,"Custeio","Agrícola","LAVOURA","NEEM","FOLHAS","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,1
"12013600960052","12/12/2018","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","CALANCHOE","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,1
"12013600970052","16/05/2019","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","Begônia","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,1
"12013600980052","21/05/2019","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","LISIANTHUS","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,1
"12017280990042","09/05/2019",,"Custeio","Agrícola","LAVOURA","UVA","Não é Aplicável","Fruticultura / Olericultura","Não zoneado","Hectare","Unidade","Não consorciado",0,2
"12016940990052","28/08/2019",,"Custeio","Agrícola","LAVOURA","TOMATE","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,4
"12016440990052","26/08/2021",,"Custeio","Agrícola","LAVOURA","REPOLHO","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,4
"12016320990053","25/04/2019",,"Custeio","Agrícola","LAVOURA","QUIUÍ (KIWI)","Não é Aplicável","Irrigadas",,"Hectare","Unidade","Não consorciado",0,2
"12015960990052","28/08/2019",,"Custeio","Agrícola","LAVOURA","PIMENTÃO","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,4
"12015880990042","09/05/2019",,"Custeio","Agrícola","LAVOURA","PÊSSEGO","Não é Aplicável","Fruticultura / Olericultura","Não zoneado","Hectare","Unidade","Não consorciado",0,2
"12015640990052","27/10/2022",,"Custeio","Agrícola","LAVOURA","PALMA","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,2
"12015080990051","01/11/2022",,"Custeio","Agrícola","LAVOURA","MILHO","Não é Aplicável","Irrigadas","Zoneado","Hectare","Quantidade","Não consorciado",0,3
"12014800990052","10/05/2019",,"Custeio","Agrícola","LAVOURA","MANGA","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,2
"12013920990042","05/02/2019",,"Custeio","Agrícola","LAVOURA","HORTALIÇAS","Não é Aplicável","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,1
"12013920990052","05/02/2019",,"Custeio","Agrícola","LAVOURA","HORTALIÇAS","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12011840990052","23/04/2019","30/06/2023","Custeio","Agrícola","LAVOURA","CANA-DE-AÇUCAR","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,2
"12010900990051","07/12/2020","30/06/2023","Custeio","Agrícola","LAVOURA","ARROZ","Não é Aplicável","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,
"12010160990052","26/07/2019","30/06/2023","Custeio","Agrícola","LAVOURA","AÇAÍ","Não é Aplicável","Irrigadas","Não zoneado","Hectare","Unidade","Não consorciado",0,2
"12013600995052","07/06/2019","30/06/2023","Custeio","Agrícola","LAVOURA","FLORES","FLORES DIVERSAS","Irrigadas","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12013600995042","07/06/2019",,"Custeio","Agrícola","LAVOURA","FLORES","FLORES DIVERSAS","Fruticultura / Olericultura","Não zoneado","Hectare","Quantidade","Não consorciado",0,1
"12013600995043","02/08/2019",,"Custeio","Agrícola","LAVOURA","FLORES","FLORES DIVERSAS","Fruticultura / Olericultura",,"Hectare","Quantidade","Não consorciado",0,1
"23906050000408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","LAGO ARTIFICIAL, TANQUE, BARREIROS, CANAIS, RESERV.ÁGUA POTAVEL","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"23905320000002","01/01/1984","01/02/2017","Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","OUTRAS APLICAÇÕES","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23903120000002","11/05/2005","28/02/2019","Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","Prestação de Assesoria Técnica e Empresarial; Consultoria e Elaboração de projetos e treinamentos","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23902740000408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","CORREÇÃO INTENSIVA DO SOLO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Unidade","Valor inválido",0,
"23901900000002","01/07/2007","28/02/2019","Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","CAPITAL DE GIRO","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23900360000408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","ADUBAÇÃO INTENSIVA DO SOLO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Unidade","Valor inválido",0,
"23903200006408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","DESBRAVAMENTO DE GLEBAS RURAIS","ABRANGE A ABERTURA DE ESTRADAS INTERNAS, DESMATAMENTO E DESTOCAMENTO","Ano Civil / Ano de Exploração",,"Hectare","Unidade","Valor inválido",0,
"23903440010408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","ESCOLAS RURAIS","ABRANGE AS DESPESAS OU AQUISIÇÃO DE BENS DE CUSTEIO NECESSÁRIOS AO SEU ADEQUADO FUNCIONAMENTO","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"23900420011408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","AGROARTESANATO","ABRANGE A COMPRA DE EQUIPAMENTOS E UTENSÍLIOS NECESSÁRIOS À PRODUÇÃO DE ARTIGOS EM COURO, OSSO, OU CARTILAGEM","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"23907220017408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","TURISMO E LAZER RURAL","ABRANGE OS GASTOS NECESSÁRIOS A ADAPTAÇÃO DA PROPRIEDADE RURAL PARA O AGROTURISMO, TAIS COMO TRILHAS PARA ACESSO A CACHOEIRAS E MONTANHAS,  RESTAURANTES  TÍPICOS,  HOSPEDAGEM, TELEFONIA, ELETRIFICAÇÃO, EQUIPAMENTOS DE INFORMÁTICA , ETC.","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"23907710108408","06/02/2020",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","Terraços, Porteiras, Mata-burros, Currais, Cochos, Cercas","CONSTRUÇÃO OU REFORMA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"23906460108408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","Residências Rurais","CONSTRUÇÃO OU REFORMA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"23901070108408","26/02/2020",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","Instalações para Aves, Suínos e Coelhos","CONSTRUÇÃO OU REFORMA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"23906240217408","01/01/2019",,"Investimento","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","PROTEÇÃO DO SOLO","TERRAPLANAGEM, DRENAGEM E PLANTIO DE ESPÉCIES VEGETAIS PARA FIXAÇÃO DO SOLO E SOMBREAMENTO","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13906750000408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Quilograma","Unidade","Valor inválido",0,
"13906050000408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","LAGO ARTIFICIAL, TANQUE, BARREIROS, CANAIS, RESERV.ÁGUA POTAVEL","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13905360000002","01/01/1984","01/02/2017","Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13903645000408","16/08/2021","30/06/2022","Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","CERTIFICAÇÃO FLORESTAL","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Quantidade","Quantidade","Valor inválido",0,
"13903340000408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","ERRADICAÇÃO DE CAFEZAIS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Unidade","Valor inválido",0,
"13903120000002","11/05/2005","28/02/2019","Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","Prestação de Assesoria Técnica e Empresarial; Consultoria e Elaboração de projetos e treinamentos","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13902740000408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","CORREÇÃO INTENSIVA DO SOLO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Unidade","Valor inválido",0,
"13901900000002","01/07/2007","28/02/2019","Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","CAPITAL DE GIRO","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13900360000408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","ADUBAÇÃO INTENSIVA DO SOLO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Unidade","Valor inválido",0,
"13903200006408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","DESBRAVAMENTO DE GLEBAS RURAIS","ABRANGE A ABERTURA DE ESTRADAS INTERNAS, DESMATAMENTO E DESTOCAMENTO","Ano Civil / Ano de Exploração",,"Hectare","Unidade","Valor inválido",0,
"13903440010408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","ESCOLAS RURAIS","ABRANGE AS DESPESAS OU AQUISIÇÃO DE BENS DE CUSTEIO NECESSÁRIOS AO SEU ADEQUADO FUNCIONAMENTO","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13900420011408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","AGROARTESANATO","ABRANGE A COMPRA DE EQUIPAMENTOS E UTENSÍLIOS NECESSÁRIOS À PRODUÇÃO DE ARTIGOS EM COURO, OSSO, OU CARTILAGEM","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13907220017408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","TURISMO E LAZER RURAL","ABRANGE OS GASTOS NECESSÁRIOS A ADAPTAÇÃO DA PROPRIEDADE RURAL PARA O AGROTURISMO, TAIS COMO TRILHAS PARA ACESSO A CACHOEIRAS E MONTANHAS,  RESTAURANTES  TÍPICOS,  HOSPEDAGEM, TELEFONIA, ELETRIFICAÇÃO, EQUIPAMENTOS DE INFORMÁTICA , ETC.","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13907710108408","06/02/2020",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","Terraços, Porteiras, Mata-burros, Currais, Cochos, Cercas","CONSTRUÇÃO OU REFORMA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13906460108408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","Residências Rurais","CONSTRUÇÃO OU REFORMA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13906240217408","01/01/2019",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","PROTEÇÃO DO SOLO","TERRAPLANAGEM, DRENAGEM E PLANTIO DE ESPÉCIES VEGETAIS PARA FIXAÇÃO DO SOLO E SOMBREAMENTO","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"13906978687008","23/11/2021","30/06/2022","Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","RECUPERAÇÃO DE CAFEZAIS","DECOTE, ESQUELETAMENTO, RECEPA OU ARRANQUIO","Ano Civil / Ano de Exploração",,"Hectare","Quantidade","Não consorciado",0,
"13901580687008","14/12/2021",,"Investimento","Agrícola","SERVIÇOS PROFISSIONAIS/TÉCNICOS","CAFÉ","DECOTE, ESQUELETAMENTO, RECEPA OU ARRANQUIO","Ano Civil / Ano de Exploração",,"Hectare","Quantidade","Não consorciado",0,
"22907300000408","30/08/2018",,"Custeio","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","VACINAS, SAIS MINERAIS E MEDICAMENTOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Quantidade","Valor inválido",0,
"22905320000002","01/01/1984","30/06/2012","Custeio","Pecuário(a)","SERVIÇOS PROFISSIONAIS/TÉCNICOS","OUTRAS APLICAÇÕES","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Cabeça","Não consorciado",0,3
